"ID"	"Authors"	"Title"	"Year"	"Source.title"	"Volume"	"Issue"	"clickable_doi"
"fca5eda7"	"Moraru Dumitru, A."	"Clothes kaleidoscopes in the novel adela by garabet ibrăileanu"	2019	"Analele Universitatii Ovidius Constanta, Seria Filologie"	"30"	"2"	"http://doi.org/"
"05ba643d"	"Luján, E.R."	"On Indo-European superlative suffixes"	2019	"Indogermanische Forschungen"	"124"	"1"	"http://doi.org/10.1515/if-2019-0012"
"4dcfa733"	"Zhakevich, I.J."	"An apparent contradiction in targum pseudo-jonathan genesis 25:20-26: Was rebekah barren for twenty or twenty-Two years?"	2018	"Aramaic Studies"	"16"	"1"	"http://doi.org/10.1163/17455227-01601001"
"3a06b09f"	"Pinto, D., Vigil, D."	"Clicks as discourse markers in Peninsular Spanish"	2018	"Spanish in Context"	"15"	"3"	"http://doi.org/10.1075/sic.00022.pin"
"42a88cc9"	"Rayz, J.T."	"Oppositions, overlaps, and ontologies - A response to Elliott Oring"	2019	"Humor"	"32"	"4"	"http://doi.org/10.1515/humor-2019-0062"
"5d6f16b7"	"Konn-Roberts, T."	"From Novorossiisk to Alexandria: British Involvement in the Evacuation of White Russian Refugees, 1920"	2019	"Slavonica"	"24"	"1-2"	"http://doi.org/10.1080/13617427.2019.1688944"
"4b4d893d"	"Saw, G., Chang, C.-N."	"Cross-Lagged Models of Mathematics Achievement and Motivational Factors Among Hispanic and Non-Hispanic High School Students"	2018	"Hispanic Journal of Behavioral Sciences"	"40"	"2"	"http://doi.org/10.1177/0739986318766511"
"d2ab4a3b"	"Franscy, Sunendar, D., Rahmat, A."	"The effectiveness of contextual teaching and learning approach on the students' argumentative writing skills"	2019	"Asian EFL Journal"	"25"	"51"	"http://doi.org/"
"710ad889"	"McLeod, S., Crowe, K., McCormack, J., White, P., Wren, Y., Baker, E., Masso, S., Roulstone, S."	"Preschool children’s communication, motor and social development: Parents’ and educators’ concerns"	2018	"International Journal of Speech-Language Pathology"	"20"	"4"	"http://doi.org/10.1080/17549507.2017.1309065"
"5f9084d8"	"Ziegler, J., Bencini, G., Goldberg, A., Snedeker, J."	"How abstract is syntax? Evidence from structural priming"	2019	"Cognition"	"193"	""	"http://doi.org/10.1016/j.cognition.2019.104045"
"3aa8a74a"	"Suskind, D.L., Leung, C.Y.Y., Webber, R.J., Hundertmark, A.C., Leffel, K.R., Suskind, E., Hernandez, M.W., Graf, E."	"Development of the Survey of Parent/Provider Expectations and Knowledge (SPEAK)"	2018	"First Language"	"38"	"3"	"http://doi.org/10.1177/0142723717737691"
"acfcaafb"	"Lacey, E., Thomson, S."	"Old English"	2019	"Year's Work in English Studies"	"98"	"1"	"http://doi.org/10.1093/ywes/maz012"
"9df19d83"	"Kikuchi, Y., Umezaki, T., Uehara, T., Yamaguchi, H., Yamashita, K., Hiwatashi, A., Sawatsubashi, M., Adachi, K., Yamaguchi, Y., Murakami, D., Kira, J.-I., Nakagawa, T."	"A case of multiple system atrophy-parkinsonian type with stuttering- and palilalia-like dysfluencies and putaminal atrophy"	2018	"Journal of Fluency Disorders"	"57"	""	"http://doi.org/10.1016/j.jfludis.2017.11.002"
"5157709b"	"Hassan, B.-E.A."	"Impolite viewer responses in Arabic political TV talk shows on YouTube"	2019	"Pragmatics"	"29"	"4"	"http://doi.org/10.1075/prag.18025.has"
"91ab665b"	"Vounchev, B."	"The affixoids in the Greek gay Argot Kaliarda"	2018	"Ezikov Svyat"	"17"	"1"	"http://doi.org/"
"b9116910"	"Popli, A., Kumar, A."	"Multilingual query-by-example spoken term detection in Indian languages"	2019	"International Journal of Speech Technology"	"22"	"1"	"http://doi.org/10.1007/s10772-018-09585-3"
"e9635554"	"Welizarowicz, G."	"Junípero serra's canonization or eurocentric heteronomy"	2018	"Studia Anglica Posnaniensia"	"53"	"s1"	"http://doi.org/10.2478/stap-2018-0013"
"d821e9f0"	"Montgomery, F."	"The monstrous election: Horror framing in televised campaign advertisements during the 2016 presidential election"	2019	"Rhetoric and Public Affairs"	"22"	"2"	"http://doi.org/10.14321/rhetpublaffa.22.2.0281"
"ce8966be"	"De Grauwe, S., Lemhöfer, K., Schriefers, H."	"Processing derived verbs: the role of motor-relatedness and type of morphological priming"	2019	"Language, Cognition and Neuroscience"	"34"	"8"	"http://doi.org/10.1080/23273798.2019.1599129"
"b2427b7c"	"Dom, S., Kulikov, L., Bostoen, K."	"Valency-decreasing derivations and quasi-middles in Bantu: A typological perspective"	2018	"Southern African Linguistics and Applied Language Studies"	"36"	"3"	"http://doi.org/10.2989/16073614.2018.1552164"
"53034fa6"	"Martínez-Adrián, M., Gutiérrez-Mangado, M.J., Gallardo-del-Puerto, F."	"Introduction: L1 use in content-based and CLIL settings"	2019	"International Journal of Bilingual Education and Bilingualism"	"22"	"1"	"http://doi.org/10.1080/13670050.2018.1508279"
"6a273d13"	"Camacho, P."	"Returning to \"Ezuversity\": Feminism and emancipation in the letters of ezra pound to forgotten modernist Iris Barry, 1916-1917"	2019	"Atlantis"	"41"	"2"	"http://doi.org/10.28914/Atlantis-2019-41.2.05"
"7901093a"	"Baffy, M."	"Constructed dialogue as a resource for promoting students’ socialization to written academic discourse in an EAP class"	2018	"Linguistics and Education"	"46"	""	"http://doi.org/10.1016/j.linged.2018.06.001"
"87bd0696"	"Kella, E."	"Suspect Survival: Matrophobia in Postmemory Generational Writing"	2019	"American, British and Canadian Studies"	"33"	"1"	"http://doi.org/10.2478/abcsj-2019-0017"
"74ec508c"	"Saltzman, B.A."	"Secrecy and the hermeneutic potential in Beowulf"	2018	"PMLA"	"133"	"1"	"http://doi.org/10.1632/pmla.2018.133.1.36"
"5539c34b"	"Yuval-Hacham, N."	"Women in Orans at the Na'aran Synagogue: Art and reality"	2019	"Ars Judaica"	"15"	""	"http://doi.org/10.3828/aj.2019.15.2"
"1dd9577a"	"Dehé, N."	"The prosodic phrasing of parenthetical comment clauses in spontaneous spoken language: evidence from icelandic held ég"	2018	"Studia Linguistica"	"72"	"1"	"http://doi.org/10.1111/stul.12058"
"91d158e5"	"Aziz, A.H.A.A., Rashid, R.A., Zainudin, W.Z.W."	"The enactment of the Malaysian common European framework of reference (CEFR): National master trainer's reflection"	2018	"Indonesian Journal of Applied Linguistics"	"8"	"2"	"http://doi.org/10.17509/ijal.v8i2.13307"
"13ea2eb3"	"Santos, A.C."	"A history and historiography of foreign languages teaching and learning in Portugal<sup>*</sup>"	2018	"Language Learning Journal"	"46"	"1"	"http://doi.org/10.1080/09571736.2017.1382057"
"53dac6c8"	"Hayden, E., Hiebert, E.H., Trainin, G."	"Patterns of Silent Reading Rate and Comprehension as a Function of Developmental Status, Genre, and Text Position"	2019	"Reading Psychology"	"40"	"8"	"http://doi.org/10.1080/02702711.2019.1673602"
"b95989b3"	"Zhilenkov, A.I., Kichigina, V.V., Polovneva, M.V., Poltoratskaya, S.V., Semykina, E.N., Shirina, E.A."	"A spiritual and moral pursuit of Russian literature in the 19th century (Axiological aspect of literary research)"	2019	"Journal of Research in Applied Linguistics"	"10"	"SpecialIssue"	"http://doi.org/10.22055/rals.2019.14694"
"5923c8c5"	"Dracos, M., Requena, P., Miller, K."	"Acquisition of mood selection in Spanish-speaking children"	2019	"Language Acquisition"	"26"	"1"	"http://doi.org/10.1080/10489223.2018.1464006"
"f7e0c8d7"	"Minchell, E., Finch, E., Rumbach, A."	"The effects of thrombolysis and endovascular clot retrieval on dysphagia: a scoping review"	2019	"Speech, Language and Hearing"	""	""	"http://doi.org/10.1080/2050571X.2019.1660460"
"fc6fd274"	"Brasoveanu, A., Rett, J."	"Evaluativity across adjective and construction types: An experimental study"	2018	"Journal of Linguistics"	"54"	"2"	"http://doi.org/10.1017/S0022226717000123"
"500386d1"	"Ronzitti, R."	"Indo-Iranian Lullabies"	2019	"Indo-Iranian Journal"	"62"	"1"	"http://doi.org/10.1163/15728536-06104001"
"06dafa24"	"Spooner, R.A., Sutton-Spence, R., Lerner, M.N., Lerner, K."	"Invisible no more recasting the role of the ASL-English literary translator"	2018	"Translation and Interpreting Studies"	"13"	"1"	"http://doi.org/10.1075/tis.00007.spo"
"057bb5a3"	"Deygers, B., Zeidler, B., Vilcu, D., Carlsen, C.H."	"One Framework to Unite Them All? Use of the CEFR in European University Entrance Policies"	2018	"Language Assessment Quarterly"	"15"	"1"	"http://doi.org/10.1080/15434303.2016.1261350"
"3baf7bdf"	"Gold, R., Gold, A."	"Delivering bad news: Attitudes, feelings, and practice characteristics among speech-language pathologists"	2018	"American Journal of Speech-Language Pathology"	"27"	"1"	"http://doi.org/10.1044/2017_AJSLP-17-0045"
"1c980283"	"Bich-Carrière, L."	"Say it with [A Smiling Face with Smiling Eyes]: Judicial Use and Legal Challenges with Emoji Interpretation in Canada"	2019	"International Journal for the Semiotics of Law"	"32"	"2"	"http://doi.org/10.1007/s11196-018-9594-5"
"fb05d52f"	"San Isidro, X., Lasagabaster, D."	"Code-switching in a CLIL multilingual setting: a longitudinal qualitative study"	2019	"International Journal of Multilingualism"	"16"	"3"	"http://doi.org/10.1080/14790718.2018.1477781"
"8ea10bfc"	"Butterworth, E."	"Apothecaries' cornets: Books as waste paper in the Renaissance"	2018	"MLN - Modern Language Notes"	"133"	"4"	"http://doi.org/10.1353/mln.2018.0059"
"e0940dce"	"Da Silva Freitas, T.M., Prudente, B.D.S., De Freitas, D.T.H., Benone, N.L., Leão, H., Dutra, G.M., De Assis Montag, L.F."	"Fishes of caxiuanã national forest: 20 years (1993 to 2012) of sampling in a protected area in the Eastern Amazon"	2018	"Boletim do Museu Paraense Emilio Goeldi:Ciencias Humanas"	"13"	"2"	"http://doi.org/"
"38e8a582"	"McDonald, S."	"Constructing the ‘literate boy’: Analysing masculinities on websites created in response to the boys’ literacy ‘crisis’"	2019	"English in Australia"	"54"	"2"	"http://doi.org/"
"82c81763"	"Bacovcin, H.A., Wilson, D."	"A New Method for Computational Cladistics: An Afro-Asiatic Case Study"	2018	"Transactions of the Philological Society"	"116"	"3"	"http://doi.org/10.1111/1467-968X.12128"
"d1469738"	"Sennott, S.C., Akagi, L., Lee, M., Rhodes, A."	"AAC and Artificial Intelligence (AI)"	2019	"Topics in Language Disorders"	"39"	"4"	"http://doi.org/10.1097/TLD.0000000000000197"
"1ce436d7"	"Clement, T."	"Broadcast networks and the Early Modern emblem"	2019	"Word and Image"	"35"	"4"	"http://doi.org/10.1080/02666286.2019.1631737"
"d16ff2ac"	"Perry, S.E., Troche, M.S."	"Dual tasking influences cough sensorimotor outcomes in healthy young adults"	2019	"Journal of Speech, Language, and Hearing Research"	"62"	"9"	"http://doi.org/10.1044/2019_JSLHR-H-19-0122"
"217ec153"	"Mogole, O., Schellack, N., Hollander, C., Ramma, L."	"Knowledge of final year medicine, pharmacy, audiology and nursing students in South Africa on drug-induced ototoxicity: A pilot study"	2019	"South African Journal of Communication Disorders"	"66"	"1"	"http://doi.org/10.4102/sajcd.v66i1.606"
"0fc6d1dc"	"Gilbert, N."	"Lucius saufeius and his lost prehistory of Rome: Intellectual culture in the late republic (servius ad aen. 1.6)"	2019	"Classical Philology"	"114"	"1"	"http://doi.org/10.1086/701063"
"8671df17"	"Chen, P.-H., Fu, J.-T."	"Examining Measurement Properties of the Revised Preschool Language Assessment for Use With Mandarin-Speaking Children"	2018	"Language Assessment Quarterly"	"15"	"4"	"http://doi.org/10.1080/15434303.2018.1529176"
"624cb9f6"	"Connell, K., Hüls, S., Martínez-García, M.T., Qin, Z., Shin, S., Yan, H., Tremblay, A."	"English Learners’ Use of Segmental and Suprasegmental Cues to Stress in Lexical Access: An Eye-Tracking Study"	2018	"Language Learning"	"68"	"3"	"http://doi.org/10.1111/lang.12288"
"e9c81f4c"	"Manan, S.A."	"Myth of English teaching and learning: a study of practices in the low-cost schools in Pakistan"	2019	"Asian Englishes"	"21"	"2"	"http://doi.org/10.1080/13488678.2018.1503041"
"6ac8b507"	"Xie, Q., Lei, Y."	"Formative assessment in primary English writing classes: A case study from Hong Kong"	2019	"Asian EFL Journal"	"23"	"5"	"http://doi.org/"
"dcd07ac5"	"Urbanová, D., Franek, J., Barta, A."	"Cursing in the sanctuary: Some textual remarks on a curse tablet from kempraten*"	2019	"Eirene"	"55"	"1-2"	"http://doi.org/"
"e91e4b42"	"Terkourafi, M., Catedral, L., Haider, I., Karimzad, F., Melgares, J., Mostacero-Pinilla, C., Nelson, J., Weissman, B."	"Uncivil Twitter: A sociopragmatic analysis"	2018	"Journal of Language Aggression and Conflict"	"6"	"1"	"http://doi.org/10.1075/jlac.00002.ter"
"d26ddf61"	"Robinson, D."	"Möbius semioticity: Six takes on Peeter Torop's semiotics-of-culture model of textuality"	2019	"Sign Systems Studies"	"47"	"3-4"	"http://doi.org/10.12697/SSS.2019.47.3-4.11"
"4e199bf8"	"Marion, C.-B."	"The semiotics of life forms, a new turning point? | La sémiotique des formes de vie, un nouveau tournant?"	2018	"Semiotica"	"2018"	"221"	"http://doi.org/10.1515/sem-2016-0028"
"f39a028b"	"Cozman, F.G., Mauá, D.D."	"The complexity of Bayesian networks specified by propositional and relational languages"	2018	"Artificial Intelligence"	"262"	""	"http://doi.org/10.1016/j.artint.2018.06.001"
"7739f0ee"	"Ramos-Favaretto, F.S., Fukushiro, A.P., Scarmagnani, R.H., Yamashita, R.P."	"Borg scale: A new method for hypernasality rating"	2019	"CODAS"	"31"	"6"	"http://doi.org/10.1590/2317-1782/20192018296"
"8ea32a83"	"Viola, L."	"New sources on Soviet perpetrators of mass repression: a research note"	2018	"Canadian Slavonic Papers"	"60"	"3-4"	"http://doi.org/10.1080/00085006.2018.1497393"
"e4060934"	"Willey, I., Katz, E.C."	"Some common ground: Perceptions of language backgrounds, classroom language use, and identity among University English Teachers in Japan"	2018	"Asian EFL Journal"	"20"	"3"	"http://doi.org/"
"deaa6212"	"Caronia, L., Vandini, C.D."	"Assessing a (gifted) child in parent-teacher conference: Participants’ resources to pursue (and resist) a no-problem trajectory"	2019	"Language and Dialogue"	"9"	"1"	"http://doi.org/10.1075/ld.00035.car"
"43b83aa1"	"Jeffress, A."	"GUILLERMO MARTÍNEZ’S “A REPULSIVE HAPPINESS”"	2019	"Translation Review"	"104"	"1"	"http://doi.org/10.1080/07374836.2019.1632763"
"a3c8a85a"	"High, A.C., Young, R."	"Supportive communication from bystanders of cyberbullying: indirect effects and interactions between source and message characteristics"	2018	"Journal of Applied Communication Research"	"46"	"1"	"http://doi.org/10.1080/00909882.2017.1412085"
"635a496e"	"Matthews, M., Gokool, R."	"Second language teaching of vocation-specific isiZulu communication skills to health sciences students"	2018	"South African Journal of African Languages"	"38"	"2"	"http://doi.org/10.1080/02572117.2018.1463703"
"136b4acb"	"Matwick, K., Matwick, K."	"Bloopers and backstage talk on TV cooking shows"	2019	"Text and Talk"	""	""	"http://doi.org/10.1515/text-2019-2052"
"c114d7ed"	"Phillipson, R."	"Languages in public policy, and constraints in academia"	2019	"Language Problems and Language Planning"	"43"	"3"	"http://doi.org/10.1075/lplp.00046.phi"
"0022432d"	"Ahmed, T.S.A."	"W. B. Yeats’ contribution to the development of the poetic drama"	2018	"British and American Studies"	"24"	""	"http://doi.org/"
"2f88f4be"	"Tumanova, V., Backes, N."	"Autonomic nervous system response to speech production in stuttering and normally fluent preschool-age children"	2019	"Journal of Speech, Language, and Hearing Research"	"62"	"11"	"http://doi.org/10.1044/2019_JSLHR-S-19-0121"
"5b9f30e6"	"Branagh-Miscampbell, M., Leonardi, B., Ward, M., Whickman, P., Halsey, K."	"Literature 1780-1830: The Romantic period"	2018	"Year's Work in English Studies"	"97"	"1"	"http://doi.org/10.1093/ywes/may008"
"39c20618"	"Gómez Palacio, C., Gómez Vargas, D.E., Pulgarín Taborda, H."	"Coaching as a professional development strategy for adjunct instructors in a Colombian university | El coaching como estrategia de desarrollo profesional para profesores de cátedra en una universidad colombiana"	2019	"Profile: Issues in Teachers' Professional Development"	"21"	"1"	"http://doi.org/10.15446/profile.v21n1.71362"
"2b2fcbef"	"Elleström, L."	"Coherence and truthfulness in communication: Intracommunicational and extracommunicational indexicality"	2018	"Semiotica"	"2018"	"225"	"http://doi.org/10.1515/sem-2017-0001"
"dab61569"	"King, D."	"Quine and chomsky: Rules and dispositions"	2019	"Linguistic and Philosophical Investigations"	"18"	""	"http://doi.org/10.22381/LPI1820193"
"12c4f6ed"	"Shaheryar, A., Yin, X.-C., Hao, H.-W., Mahmood, Z., Abuassba, A.O.M."	"Selection of optimal denoising-based regularization hyper-parameters for performance improvement in a sensor validation model"	2018	"Artificial Intelligence Review"	"50"	"3"	"http://doi.org/10.1007/s10462-017-9546-6"
"b4243e81"	"Ghezzi, C., Molinelli, P."	"Italian scusa from politeness to mock politeness"	2019	"Journal of Pragmatics"	"142"	""	"http://doi.org/10.1016/j.pragma.2018.10.018"
"a1c7ef67"	"Gándara, L.M."	"Rhetorical Procedures in Chinese Literature: Post-Cultural Revolution literature: Scar Literature"	2019	"Chinese Semiotic Studies"	"15"	"3"	"http://doi.org/10.1515/css-2019-0018"
"6847f10b"	"Shirvan, M.E., Talebzadeh, N."	"Foreign language anxiety and enjoyment in an imagined community"	2018	"Eurasian Journal of Applied Linguistics"	"4"	"2"	"http://doi.org/10.32601/ejal.464043"
"df6c00d4"	"Zaccarini, M."	"The athens of the north? Scotland and the national struggle for the parthenon, its marbles, and its identity"	2018	"Aevum - Rassegna di Scienze Storiche Linguistiche e Filologiche"	"92"	"1"	"http://doi.org/10.26350/000193_000016"
"7c3f4cf6"	"Gonzalez-Dios, I., Aranzabe, M.J., Díaz de Ilarraza, A."	"The corpus of Basque simplified texts (CBST)"	2018	"Language Resources and Evaluation"	"52"	"1"	"http://doi.org/10.1007/s10579-017-9407-6"
"83e0baf4"	"Patrona, M."	"Mediated conversation and political propaganda: A discourse analysis of news practices on Greek prime-time news"	2018	"European Journal of Communication"	"33"	"2"	"http://doi.org/10.1177/0267323118760321"
"647a4cec"	"Turkeltaub, P.E."	"A taxonomy of brain–behavior relationships after stroke"	2019	"Journal of Speech, Language, and Hearing Research"	"62"	"11"	"http://doi.org/10.1044/2019_JSLHR-L-RSNP-19-0032"
"ace09968"	"Medved, C.E."	"Reading with my mother: Books as objects"	2019	"Departures in Critical Qualitative Research"	"8"	"2"	"http://doi.org/10.1525/dcqr.2019.8.2.44"
"d044c763"	"Rapetti, V."	"Orrore e meraviglia: La narrazione autobiografica di Othello in Desdemona di Toni Morrison"	2018	"Altre Modernita"	"2018"	"19"	"http://doi.org/"
"45cbee59"	"Montagnani, C."	"‘Era di Spagna molta giente venuta’: i cantari di tradizione spagnola alla prova del poema cavalleresco"	2019	"Italian Studies"	""	""	"http://doi.org/10.1080/00751634.2019.1587217"
"289bed4a"	"De Garavito, J.B."	"The prosodic transfer hypothesis possible application to Spanish clitics"	2019	"Linguistic Approaches to Bilingualism"	"9"	"6"	"http://doi.org/10.1075/lab.19067.bru"
"8a15a743"	"Alemdaroğlu, N.Ş."	"Gardens in literature: Looking back from an anthropocentric world"	2018	"Journal of Narrative and Language Studies"	"6"	"10"	"http://doi.org/"
"9329cb83"	"Tantucci, V., Wang, A."	"Illocutional concurrences: The case of evaluative speech acts and face-work in spoken Mandarin and American English"	2018	"Journal of Pragmatics"	"138"	""	"http://doi.org/10.1016/j.pragma.2018.09.014"
"49e6cb39"	"Lind, M., Simonsen, H.G., Ribu, I.S.B., Svendsen, B.A., Svennevig, J., de Bot, K."	"Lexical access in a bilingual speaker with dementia: Changes over time"	2018	"Clinical Linguistics and Phonetics"	"32"	"4"	"http://doi.org/10.1080/02699206.2017.1381168"
"a209e870"	"Van Vreckem, C., Desoete, A."	"Spelling of Pseudowords and Real Words in Dutch-Speaking Children with and Without Dyslexia"	2018	"Topics in Language Disorders"	"38"	"4"	"http://doi.org/10.1097/TLD.0000000000000164"
"5ecfdfd0"	"George, A., Salgado-Robles, F."	"Raising awareness about heritage language learners in the L2 Spanish classroom: Teacher beliefsandattitudes"	2018	"Elia"	""	"18"	"http://doi.org/10.12795/elia.2018.i18.07"
"a570609a"	"Viccaro, E., Sands, E., Springer, C."	"Spaced retrieval using static and dynamic images to improve face-name recognition: Alzheimer’s dementia and vascular dementia"	2019	"American Journal of Speech-Language Pathology"	"28"	"3"	"http://doi.org/10.1044/2019_AJSLP-18-0131"
"8f48918e"	"Kennetz, K., Carroll, K.S."	"Language threat in the United Arab Emirates? Unpacking domains of language use"	2018	"International Journal of the Sociology of Language"	"2018"	"254"	"http://doi.org/10.1515/ijsl-2018-0038"
"a07eeded"	"Seilstad, B."	"Partially shared objects and the (Elusive) potential of expansive learning: the case of “jury” in community-based citizenship classes for Nepali-speaking Bhutanese refugee elders"	2018	"Mind, Culture, and Activity"	"25"	"4"	"http://doi.org/10.1080/10749039.2018.1505918"
"15b92213"	"Rosca, A."	"What do major stakeholders really think? Business English students' perceptions about problem-based learning"	2019	"ESP Today"	"7"	"1"	"http://doi.org/10.18485/esptoday.2019.7.1.4"
"d81a74d6"	"Rumsey, A."	"Response to Spronck and Nikitina \"reported speech forms a dedicated syntactic domain\""	2019	"Linguistic Typology"	"23"	"1"	"http://doi.org/10.1515/lingty-2019-0013"
"6054a4ce"	"Kwon, I."	"Conceptual mappings in political cartoons: A comparative study of the case of nuclear crises in US–North Korean relations"	2019	"Journal of Pragmatics"	"143"	""	"http://doi.org/10.1016/j.pragma.2019.01.021"
"b51f1184"	"Mooshammer, C., Tiede, M., Shattuck-Hufnagel, S., Goldstein, L."	"Towards the Quantification of Peggy Babcock: Speech Errors and Their Position within the Word"	2019	"Phonetica"	"76"	"5"	"http://doi.org/10.1159/000494140"
"4eb28358"	"Clements, J.C."	"Speech communities, language varieties, and typology: Acquisitional history and pidgin and creole typology"	2019	"Journal of Pidgin and Creole Languages"	"34"	"2"	"http://doi.org/10.1075/jpcl.00043.cle"
"7caf4ef6"	"Sánchez-López, L."	"Transforming the community's linguistic landscape in a mixed-learner service learning capstone course in a Spanish for specific purposes program"	2019	"Revista Signos"	"52"	"101"	"http://doi.org/10.4067/S0718-09342019000300996"
"d4c0fd29"	"Rosenbaum, D.A., Feghhi, I."	"The time for action is at hand"	2019	"Attention, Perception, and Psychophysics"	"81"	"7"	"http://doi.org/10.3758/s13414-018-01647-7"
"ee9bd760"	"Ezza, E.-S., Almudibry, K."	"ICT as an index of transparency in a Saudi EFL classroom"	2018	"TESOL International Journal"	"13"	"2"	"http://doi.org/"
"9bb6afd0"	"Vatvedt Fjeld, R.E., Kristiansen, E., Rathje, M., Oskarsson, V., Konstaninovskaia, N., Gill, I., Menuta, F."	"The worldwide use and meaning of the f-word"	2019	"Intercultural Pragmatics"	"16"	"1"	"http://doi.org/10.1515/ip-2019-0004"
"4c870078"	"Spronck, S., Nikitina, T."	"M and R as elements of a syntactic unit: Where would the relation between M and R come from, if not from syntax"	2019	"Linguistic Typology"	"23"	"1"	"http://doi.org/10.1515/lingty-2019-0014"
"8f3b4bd0"	"Conti, J.E."	"Recovering Identity from Anorexia Nervosa: Women's Constructions of Their Experiences of Recovery from Anorexia Nervosa Over 10 Years"	2018	"Journal of Constructivist Psychology"	"31"	"1"	"http://doi.org/10.1080/10720537.2016.1251366"
"335f56c2"	"Dimroth, C."	"Input and the acquisition of productive grammatical knowledge: Vocabulary size as missing link?"	2018	"Linguistic Approaches to Bilingualism"	"8"	"6"	"http://doi.org/10.1075/lab.18057.dim"
"3f31ec23"	"Phoocharoensil, S."	"On the other hand vs. On the contrary: Are they identical?"	2019	"International Journal of Communication and Linguistic Studies"	"17"	"1"	"http://doi.org/10.18848/2327-7882/CGP/v17i01/1-9"
"9cfd9b34"	"Du, J., Li, F.T."	"Talmy, Leonard: The targeting system of language"	2018	"Cognitive Linguistics"	"29"	"4"	"http://doi.org/10.1515/cog-2018-0061"
"06ce4b15"	"Barr, S., Seals, C.A."	"He Reo for Our Future: Te Reo Māori and Teacher Identities, Attitudes, and Micro-Policies in Mainstream New Zealand Schools"	2018	"Journal of Language, Identity and Education"	"17"	"6"	"http://doi.org/10.1080/15348458.2018.1505517"
"668e174b"	"Knollman-Porter, K., Julian, S.K."	"Book club experiences, engagement, and reading support use by people with aphasia"	2019	"American Journal of Speech-Language Pathology"	"28"	"3"	"http://doi.org/10.1044/2019_AJSLP-18-0237"
"74322954"	"Pellin, T."	"Introduction - Aspects of the grammatization of the Chinese language"	2019	"Histoire Epistemologie Langage"	"41"	"1"	"http://doi.org/10.1051/hel/2019010"
"a8f0e901"	"Li, S., Fu, M."	"Strategic and unpressured within-task planning and their associations with working memory"	2018	"Language Teaching Research"	"22"	"2"	"http://doi.org/10.1177/1362168816684367"
"46e522e4"	"Vertegaal, A.J.J."	"Signs of length: Towards an interpretation of non-filling plene spellings in Hieroglyphic Luwian"	2018	"Indogermanische Forschungen"	"123"	"1"	"http://doi.org/10.1515/if-2018-0007"
"8fbc00df"	"De Cat, C., Gusnanto, A., Serratrice, L."	"Identifying a threshold for the executive function advantage in bilingual children"	2018	"Studies in Second Language Acquisition"	"40"	"1"	"http://doi.org/10.1017/S0272263116000486"
"d8911471"	"Lemelin, C.W."	"Deprivations of space and time: Tsvetaeva's \"absentiality\" and \"a minute as anti-elegiac meditations on exile"	2019	"Slavic and East European Journal"	"63"	"2"	"http://doi.org/"
"36fb4385"	"Madisson, M.-L., Ventsel, A."	"Groupuscular identity-creation in online-communication of the Estonian extreme right"	2018	"Semiotica"	"2018"	"222"	"http://doi.org/10.1515/sem-2016-0077"
"080ec8b4"	"Fernández-López, M., Marcet, A., Perea, M."	"Can response congruency effects be obtained in masked priming lexical decision?"	2019	"Journal of Experimental Psychology: Learning Memory and Cognition"	"45"	"9"	"http://doi.org/10.1037/xlm0000666"
"833a5a17"	"Elena Gómez Parra, M."	"Bilingual and intercultural education (BIE): Meeting 21 <sup>st</sup> Century Educational Demands"	2018	"Theoria et Historia Scientiarum"	"15"	""	"http://doi.org/10.12775/ths.2018.006"
"03a4e340"	"McAleer, P."	"A reader-response study of the relationship between the Wayuu peoples and the literature of Gabriel García Márquez: The influence of ethno-education on language use and narratives of identity in an indigenous bilingual context"	2019	"Modern Language Review"	"114"	"1"	"http://doi.org/10.5699/modelangrevi.114.1.0079"
"ef0e5530"	"Barone, D., Barone, R."	"Fifth Graders’ Understandings of Giftedness"	2019	"Reading Teacher"	"73"	"3"	"http://doi.org/10.1002/trtr.1846"
"3bd02f04"	"Hope, L., Gabbert, F."	"Memory at the Sharp End: The Costs of Remembering With Others in Forensic Contexts"	2019	"Topics in Cognitive Science"	"11"	"4"	"http://doi.org/10.1111/tops.12357"
"99cbcc94"	"Vranjes, J., Brône, G., Feyaerts, K."	"Dual feedback in interpreter-mediated interactions: On the role of gaze in the production of listener responses"	2018	"Journal of Pragmatics"	"134"	""	"http://doi.org/10.1016/j.pragma.2018.06.002"
"e48a2790"	"Lee, A.W."	"Samuel Johnson, Chesterfield, and Rambler 153"	2019	"Notes and Queries"	"66"	"1"	"http://doi.org/10.1093/notesj/gjy198"
"b30b6acf"	"Kobzová, J."	"Kinship Terminology in Western Slavic Languages Based on Corpora Analysis"	2019	"Jazykovedny Casopis"	"70"	"2"	"http://doi.org/10.2478/jazcas-2019-0059"
"bf85a048"	"Feldman, A.M."	"Local families, local allegiances: Sigillography and autonomy in the eleventh-twelfth century Black Sea"	2018	"Byzantine and Modern Greek Studies"	"42"	"2"	"http://doi.org/10.1017/byz.2018.5"
"75a00faa"	"Nakayama, M., Lupker, S.J., Itaguchi, Y."	"An examination of L2-L1 noncognate translation priming in the lexical decision task: Insights from distributional and frequency-based analyses"	2018	"Bilingualism"	"21"	"2"	"http://doi.org/10.1017/S1366728917000013"
